Min,Max,Modal,Year,Month,Day,Variety_OTHER,Variety_PUNA,Grade_FAQ,Grade_LARGE,Grade_MEDIUM
600.0,900.0,750.0,2019.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0
600.0,900.0,750.0,2019.0,3.0,18.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2019.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0
600.0,900.0,750.0,2019.0,3.0,21.0,1.0,0.0,0.0,0.0,0.0
600.0,900.0,750.0,2019.0,3.0,22.0,1.0,0.0,0.0,0.0,0.0
600.0,900.0,750.0,2019.0,3.0,23.0,1.0,0.0,0.0,0.0,0.0
600.0,900.0,750.0,2019.0,3.0,25.0,1.0,0.0,0.0,0.0,0.0
600.0,900.0,750.0,2019.0,3.0,26.0,1.0,0.0,0.0,0.0,0.0
600.0,900.0,750.0,2019.0,3.0,27.0,1.0,0.0,0.0,0.0,0.0
600.0,900.0,750.0,2019.0,3.0,28.0,1.0,0.0,0.0,0.0,0.0
600.0,900.0,750.0,2019.0,3.0,29.0,1.0,0.0,0.0,0.0,0.0
600.0,900.0,750.0,2019.0,3.0,30.0,1.0,0.0,0.0,0.0,0.0
600.0,900.0,750.0,2019.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2019.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2019.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2019.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2019.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0
600.0,1200.0,900.0,2019.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0
600.0,1200.0,900.0,2019.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0
600.0,1200.0,900.0,2019.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0
600.0,1200.0,900.0,2019.0,4.0,12.0,1.0,0.0,0.0,0.0,0.0
600.0,1100.0,850.0,2019.0,4.0,15.0,1.0,0.0,0.0,0.0,0.0
500.0,1100.0,800.0,2019.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0
500.0,1100.0,800.0,2019.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0
500.0,1100.0,800.0,2019.0,4.0,22.0,1.0,0.0,0.0,0.0,0.0
600.0,1200.0,900.0,2019.0,4.0,23.0,1.0,0.0,0.0,0.0,0.0
600.0,1200.0,900.0,2019.0,4.0,24.0,1.0,0.0,0.0,0.0,0.0
600.0,1200.0,900.0,2019.0,4.0,25.0,1.0,0.0,0.0,0.0,0.0
600.0,1200.0,900.0,2019.0,4.0,26.0,1.0,0.0,0.0,0.0,0.0
600.0,1200.0,900.0,2019.0,4.0,27.0,1.0,0.0,0.0,0.0,0.0
700.0,1200.0,950.0,2019.0,4.0,29.0,1.0,0.0,0.0,0.0,0.0
700.0,1200.0,950.0,2019.0,4.0,30.0,1.0,0.0,0.0,0.0,0.0
700.0,1200.0,950.0,2019.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0
700.0,1200.0,950.0,2019.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0
700.0,1200.0,950.0,2019.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0
700.0,1200.0,950.0,2019.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0
600.0,1200.0,900.0,2019.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0
600.0,1200.0,900.0,2019.0,5.0,9.0,1.0,0.0,0.0,0.0,0.0
600.0,1200.0,900.0,2019.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0
800.0,1200.0,1000.0,2019.0,5.0,13.0,1.0,0.0,0.0,0.0,0.0
800.0,1200.0,1000.0,2019.0,5.0,14.0,1.0,0.0,0.0,0.0,0.0
800.0,1200.0,1000.0,2019.0,5.0,15.0,1.0,0.0,0.0,0.0,0.0
800.0,1200.0,1000.0,2019.0,5.0,16.0,1.0,0.0,0.0,0.0,0.0
800.0,1200.0,1000.0,2019.0,5.0,17.0,1.0,0.0,0.0,0.0,0.0
800.0,1200.0,1000.0,2019.0,5.0,18.0,1.0,0.0,0.0,0.0,0.0
1000.0,1400.0,1200.0,2019.0,5.0,20.0,1.0,0.0,0.0,0.0,0.0
1000.0,1300.0,1150.0,2019.0,5.0,21.0,1.0,0.0,0.0,0.0,0.0
1000.0,1400.0,1200.0,2019.0,5.0,22.0,1.0,0.0,0.0,0.0,0.0
1000.0,1400.0,1200.0,2019.0,5.0,23.0,1.0,0.0,0.0,0.0,0.0
1000.0,1300.0,1150.0,2019.0,5.0,25.0,1.0,0.0,0.0,0.0,0.0
1200.0,1500.0,1350.0,2019.0,5.0,27.0,1.0,0.0,0.0,0.0,0.0
1200.0,1500.0,1350.0,2019.0,5.0,28.0,1.0,0.0,0.0,0.0,0.0
1200.0,1500.0,1350.0,2019.0,5.0,29.0,1.0,0.0,0.0,0.0,0.0
1200.0,1500.0,1350.0,2019.0,5.0,30.0,1.0,0.0,0.0,0.0,0.0
1200.0,1500.0,1350.0,2019.0,5.0,31.0,1.0,0.0,0.0,0.0,0.0
1200.0,1500.0,1350.0,2019.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0
800.0,1600.0,1200.0,2019.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0
800.0,1600.0,1200.0,2019.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0
800.0,1600.0,1200.0,2019.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0
800.0,1600.0,1200.0,2019.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0
1000.0,1600.0,1300.0,2019.0,6.0,11.0,1.0,0.0,0.0,0.0,0.0
900.0,1600.0,1250.0,2019.0,6.0,12.0,1.0,0.0,0.0,0.0,0.0
800.0,1600.0,1200.0,2019.0,6.0,14.0,1.0,0.0,0.0,0.0,0.0
800.0,1600.0,1200.0,2019.0,6.0,15.0,1.0,0.0,0.0,0.0,0.0
800.0,1700.0,1250.0,2019.0,6.0,17.0,1.0,0.0,0.0,0.0,0.0
800.0,1800.0,1300.0,2019.0,6.0,18.0,1.0,0.0,0.0,0.0,0.0
800.0,1800.0,1300.0,2019.0,6.0,19.0,1.0,0.0,0.0,0.0,0.0
800.0,1800.0,1300.0,2019.0,6.0,20.0,1.0,0.0,0.0,0.0,0.0
800.0,1800.0,1300.0,2019.0,6.0,21.0,1.0,0.0,0.0,0.0,0.0
1000.0,1800.0,1400.0,2019.0,6.0,24.0,1.0,0.0,0.0,0.0,0.0
1000.0,1800.0,1400.0,2019.0,6.0,25.0,1.0,0.0,0.0,0.0,0.0
1000.0,1800.0,1400.0,2019.0,6.0,26.0,1.0,0.0,0.0,0.0,0.0
1000.0,1800.0,1400.0,2019.0,6.0,27.0,1.0,0.0,0.0,0.0,0.0
1200.0,1800.0,1500.0,2019.0,6.0,28.0,1.0,0.0,0.0,0.0,0.0
1100.0,1800.0,1450.0,2019.0,6.0,29.0,1.0,0.0,0.0,0.0,0.0
1100.0,1800.0,1450.0,2019.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0
1200.0,1800.0,1500.0,2019.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0
1000.0,1800.0,1400.0,2019.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0
1000.0,1800.0,1400.0,2019.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0
1200.0,1800.0,1500.0,2019.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0
1200.0,1800.0,1500.0,2019.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0
1200.0,1800.0,1500.0,2019.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0
1200.0,1800.0,1500.0,2019.0,7.0,9.0,1.0,0.0,0.0,0.0,0.0
1200.0,1800.0,1500.0,2019.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0
1200.0,1800.0,1500.0,2019.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0
1200.0,1800.0,1500.0,2019.0,7.0,12.0,1.0,0.0,0.0,0.0,0.0
1200.0,1800.0,1500.0,2019.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0
1200.0,1800.0,1500.0,2019.0,7.0,15.0,1.0,0.0,0.0,0.0,0.0
1200.0,1800.0,1500.0,2019.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0
1200.0,1800.0,1500.0,2019.0,7.0,17.0,1.0,0.0,0.0,0.0,0.0
1200.0,1800.0,1500.0,2019.0,7.0,18.0,1.0,0.0,0.0,0.0,0.0
1200.0,1800.0,1500.0,2019.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0
1200.0,1800.0,1500.0,2019.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0
1200.0,1800.0,1500.0,2019.0,7.0,22.0,1.0,0.0,0.0,0.0,0.0
1200.0,1800.0,1500.0,2019.0,7.0,23.0,1.0,0.0,0.0,0.0,0.0
1200.0,1800.0,1500.0,2019.0,7.0,25.0,1.0,0.0,0.0,0.0,0.0
1200.0,1800.0,1500.0,2019.0,7.0,26.0,1.0,0.0,0.0,0.0,0.0
1200.0,1800.0,1500.0,2019.0,7.0,29.0,1.0,0.0,0.0,0.0,0.0
1200.0,1800.0,1500.0,2019.0,7.0,30.0,1.0,0.0,0.0,0.0,0.0
1200.0,1800.0,1500.0,2019.0,7.0,31.0,1.0,0.0,0.0,0.0,0.0
1200.0,1800.0,1500.0,2019.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0
1200.0,1800.0,1500.0,2019.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0
1400.0,1800.0,1600.0,2019.0,8.0,5.0,1.0,0.0,0.0,0.0,0.0
1200.0,1800.0,1500.0,2019.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0
1000.0,1800.0,1400.0,2019.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0
1200.0,2000.0,1600.0,2019.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0
1200.0,1800.0,1500.0,2019.0,8.0,9.0,1.0,0.0,0.0,0.0,0.0
1200.0,2000.0,1600.0,2019.0,8.0,10.0,1.0,0.0,0.0,0.0,0.0
1200.0,2000.0,1600.0,2019.0,8.0,13.0,1.0,0.0,0.0,0.0,0.0
1200.0,2000.0,1600.0,2019.0,8.0,14.0,1.0,0.0,0.0,0.0,0.0
1200.0,2000.0,1600.0,2019.0,8.0,16.0,1.0,0.0,0.0,0.0,0.0
1200.0,2200.0,1700.0,2019.0,8.0,17.0,1.0,0.0,0.0,0.0,0.0
1200.0,2200.0,1700.0,2019.0,8.0,19.0,1.0,0.0,0.0,0.0,0.0
1500.0,2300.0,1900.0,2019.0,8.0,20.0,1.0,0.0,0.0,0.0,0.0
1500.0,2300.0,1900.0,2019.0,8.0,21.0,1.0,0.0,0.0,0.0,0.0
1500.0,2300.0,1900.0,2019.0,8.0,22.0,1.0,0.0,0.0,0.0,0.0
1600.0,2500.0,2050.0,2019.0,8.0,23.0,1.0,0.0,0.0,0.0,0.0
1600.0,3000.0,2300.0,2019.0,8.0,26.0,1.0,0.0,0.0,0.0,0.0
1600.0,3000.0,2300.0,2019.0,8.0,27.0,1.0,0.0,0.0,0.0,0.0
1600.0,3000.0,2300.0,2019.0,8.0,28.0,1.0,0.0,0.0,0.0,0.0
1600.0,3000.0,2300.0,2019.0,8.0,29.0,1.0,0.0,0.0,0.0,0.0
1600.0,3000.0,2300.0,2019.0,8.0,30.0,1.0,0.0,0.0,0.0,0.0
1600.0,3000.0,2300.0,2019.0,8.0,31.0,1.0,0.0,0.0,0.0,0.0
1200.0,3000.0,2100.0,2019.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0
1200.0,3000.0,2100.0,2019.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0
1200.0,3000.0,2100.0,2019.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0
1200.0,3000.0,2100.0,2019.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0
1200.0,3000.0,2100.0,2019.0,9.0,7.0,1.0,0.0,0.0,0.0,0.0
1500.0,3000.0,2250.0,2019.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0
1500.0,3000.0,2250.0,2019.0,9.0,11.0,1.0,0.0,0.0,0.0,0.0
1500.0,3000.0,2250.0,2019.0,9.0,12.0,1.0,0.0,0.0,0.0,0.0
1500.0,3000.0,2300.0,2019.0,9.0,13.0,1.0,0.0,0.0,0.0,0.0
1500.0,3500.0,2500.0,2019.0,9.0,16.0,1.0,0.0,0.0,0.0,0.0
1500.0,3500.0,2500.0,2019.0,9.0,17.0,1.0,0.0,0.0,0.0,0.0
1500.0,3500.0,2500.0,2019.0,9.0,18.0,1.0,0.0,0.0,0.0,0.0
1600.0,3500.0,2550.0,2019.0,9.0,19.0,1.0,0.0,0.0,0.0,0.0
1500.0,3500.0,2500.0,2019.0,9.0,20.0,1.0,0.0,0.0,0.0,0.0
2500.0,3500.0,3000.0,2019.0,9.0,23.0,1.0,0.0,0.0,0.0,0.0
2500.0,3500.0,3000.0,2019.0,9.0,24.0,1.0,0.0,0.0,0.0,0.0
2500.0,3500.0,3000.0,2019.0,9.0,25.0,1.0,0.0,0.0,0.0,0.0
2500.0,3500.0,3000.0,2019.0,9.0,26.0,1.0,0.0,0.0,0.0,0.0
2500.0,3500.0,3000.0,2019.0,9.0,27.0,1.0,0.0,0.0,0.0,0.0
2600.0,3600.0,3100.0,2019.0,9.0,28.0,1.0,0.0,0.0,0.0,0.0
1500.0,3500.0,2500.0,2019.0,10.0,14.0,1.0,0.0,0.0,0.0,0.0
1500.0,3500.0,2500.0,2019.0,10.0,15.0,1.0,0.0,0.0,0.0,0.0
1500.0,3500.0,2500.0,2019.0,10.0,17.0,1.0,0.0,0.0,0.0,0.0
1500.0,3500.0,2500.0,2019.0,10.0,18.0,1.0,0.0,0.0,0.0,0.0
1500.0,3500.0,2500.0,2019.0,10.0,19.0,1.0,0.0,0.0,0.0,0.0
1200.0,3000.0,2000.0,2019.0,10.0,21.0,1.0,0.0,0.0,0.0,0.0
1400.0,3000.0,2200.0,2019.0,10.0,22.0,1.0,0.0,0.0,0.0,0.0
1500.0,3000.0,2250.0,2019.0,10.0,23.0,1.0,0.0,0.0,0.0,0.0
1400.0,3000.0,2200.0,2019.0,10.0,24.0,1.0,0.0,0.0,0.0,0.0
1500.0,3000.0,2300.0,2019.0,10.0,26.0,1.0,0.0,0.0,0.0,0.0
1500.0,3000.0,2250.0,2019.0,10.0,28.0,1.0,0.0,0.0,0.0,0.0
1000.0,4000.0,2500.0,2019.0,10.0,30.0,1.0,0.0,0.0,0.0,0.0
1000.0,3500.0,2250.0,2019.0,10.0,31.0,1.0,0.0,0.0,0.0,0.0
1000.0,3500.0,2250.0,2019.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0
1000.0,4000.0,2500.0,2019.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0
1000.0,4000.0,2500.0,2020.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0
1000.0,4000.0,2500.0,2020.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0
1000.0,4000.0,2500.0,2020.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0
1000.0,4000.0,2500.0,2020.0,1.0,17.0,1.0,0.0,0.0,0.0,0.0
1000.0,4000.0,2500.0,2020.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0
1000.0,3500.0,2300.0,2020.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0
1000.0,3500.0,2300.0,2020.0,1.0,28.0,1.0,0.0,0.0,0.0,0.0
1000.0,3000.0,2000.0,2020.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0
1000.0,3000.0,2000.0,2020.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0
1000.0,3000.0,2000.0,2020.0,1.0,31.0,1.0,0.0,0.0,0.0,0.0
1000.0,3000.0,2000.0,2020.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
1000.0,3000.0,2000.0,2020.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0
1000.0,3000.0,2000.0,2020.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0
1000.0,3000.0,2000.0,2020.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0
1000.0,3000.0,2000.0,2020.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0
1000.0,3000.0,2000.0,2020.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0
1000.0,3000.0,2000.0,2020.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0
1000.0,2600.0,1800.0,2020.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0
1000.0,3000.0,2000.0,2020.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0
1000.0,2600.0,1800.0,2020.0,2.0,13.0,1.0,0.0,0.0,0.0,0.0
1000.0,2600.0,1800.0,2020.0,2.0,14.0,1.0,0.0,0.0,0.0,0.0
1000.0,2600.0,1800.0,2020.0,2.0,15.0,1.0,0.0,0.0,0.0,0.0
1000.0,2600.0,1800.0,2020.0,2.0,17.0,1.0,0.0,0.0,0.0,0.0
1200.0,2500.0,1800.0,2020.0,2.0,18.0,1.0,0.0,0.0,0.0,0.0
1200.0,2500.0,1800.0,2020.0,2.0,19.0,1.0,0.0,0.0,0.0,0.0
1000.0,2400.0,1700.0,2020.0,2.0,22.0,1.0,0.0,0.0,0.0,0.0
1000.0,2400.0,1700.0,2020.0,2.0,24.0,1.0,0.0,0.0,0.0,0.0
1400.0,2400.0,1900.0,2020.0,2.0,25.0,1.0,0.0,0.0,0.0,0.0
1400.0,2400.0,1900.0,2020.0,2.0,26.0,1.0,0.0,0.0,0.0,0.0
1400.0,2400.0,1900.0,2020.0,2.0,27.0,1.0,0.0,0.0,0.0,0.0
1400.0,2400.0,1900.0,2020.0,2.0,28.0,1.0,0.0,0.0,0.0,0.0
1400.0,2200.0,1800.0,2020.0,2.0,29.0,1.0,0.0,0.0,0.0,0.0
1200.0,2200.0,1700.0,2020.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0
1000.0,2000.0,1500.0,2020.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0
1000.0,2000.0,1500.0,2020.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0
1000.0,2000.0,1500.0,2020.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0
1000.0,2000.0,1500.0,2020.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0
1000.0,2200.0,1600.0,2020.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0
1000.0,2200.0,1600.0,2020.0,3.0,11.0,1.0,0.0,0.0,0.0,0.0
1000.0,2400.0,1700.0,2020.0,3.0,12.0,1.0,0.0,0.0,0.0,0.0
1000.0,2400.0,1700.0,2020.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0
1600.0,2000.0,1800.0,2020.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0
1000.0,2000.0,1500.0,2020.0,3.0,17.0,1.0,0.0,0.0,0.0,0.0
1000.0,2000.0,1500.0,2020.0,3.0,18.0,1.0,0.0,0.0,0.0,0.0
1000.0,2000.0,1500.0,2020.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0
1000.0,2000.0,1500.0,2020.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0
1000.0,2000.0,1500.0,2020.0,3.0,21.0,1.0,0.0,0.0,0.0,0.0
2000.0,2600.0,2300.0,2020.0,3.0,23.0,1.0,0.0,0.0,0.0,0.0
2000.0,2600.0,2300.0,2020.0,3.0,24.0,1.0,0.0,0.0,0.0,0.0
2000.0,2400.0,2200.0,2020.0,3.0,28.0,1.0,0.0,0.0,0.0,0.0
2000.0,2800.0,2400.0,2020.0,3.0,29.0,1.0,0.0,0.0,0.0,0.0
2000.0,2600.0,2300.0,2020.0,3.0,30.0,1.0,0.0,0.0,0.0,0.0
2000.0,2400.0,2200.0,2020.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
2000.0,2200.0,2100.0,2020.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0
1800.0,2200.0,2000.0,2020.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0
1800.0,2200.0,2000.0,2020.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0
1200.0,2000.0,1600.0,2020.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0
1500.0,2000.0,1750.0,2020.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0
1000.0,1800.0,1400.0,2020.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0
1000.0,1800.0,1400.0,2020.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0
1000.0,1800.0,1400.0,2020.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0
1000.0,1600.0,1300.0,2020.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0
1000.0,1700.0,1350.0,2020.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0
1000.0,1600.0,1300.0,2020.0,4.0,15.0,1.0,0.0,0.0,0.0,0.0
1000.0,1600.0,1300.0,2020.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0
1000.0,1600.0,1300.0,2020.0,4.0,17.0,1.0,0.0,0.0,0.0,0.0
1000.0,1600.0,1300.0,2020.0,4.0,18.0,1.0,0.0,0.0,0.0,0.0
800.0,1200.0,1000.0,2020.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0
600.0,1200.0,900.0,2020.0,4.0,21.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2020.0,4.0,22.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2020.0,4.0,23.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2020.0,4.0,24.0,1.0,0.0,0.0,0.0,0.0
800.0,1200.0,1000.0,2020.0,4.0,27.0,1.0,0.0,0.0,0.0,0.0
1000.0,1200.0,1100.0,2020.0,4.0,28.0,1.0,0.0,0.0,0.0,0.0
1000.0,1400.0,1200.0,2020.0,4.0,29.0,1.0,0.0,0.0,0.0,0.0
1000.0,1200.0,1100.0,2020.0,4.0,30.0,1.0,0.0,0.0,0.0,0.0
800.0,1200.0,1000.0,2020.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2020.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2020.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2020.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2020.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0
800.0,1000.0,900.0,2020.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2020.0,5.0,11.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2020.0,5.0,12.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2020.0,5.0,13.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2020.0,5.0,14.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2020.0,5.0,15.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2020.0,5.0,16.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2020.0,5.0,18.0,1.0,0.0,0.0,0.0,0.0
800.0,1000.0,900.0,2020.0,5.0,19.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2020.0,5.0,20.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2020.0,5.0,21.0,1.0,0.0,0.0,0.0,0.0
400.0,1000.0,700.0,2020.0,5.0,22.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2020.0,5.0,23.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2020.0,5.0,26.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2020.0,5.0,27.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2020.0,5.0,28.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2020.0,5.0,29.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2020.0,5.0,30.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2020.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2020.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2020.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2020.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2020.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2020.0,6.0,8.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2020.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2020.0,6.0,11.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2020.0,6.0,12.0,1.0,0.0,0.0,0.0,0.0
800.0,1400.0,1100.0,2020.0,6.0,13.0,1.0,0.0,0.0,0.0,0.0
800.0,1400.0,1100.0,2020.0,6.0,14.0,1.0,0.0,0.0,0.0,0.0
600.0,1200.0,900.0,2020.0,6.0,17.0,1.0,0.0,0.0,0.0,0.0
600.0,1200.0,900.0,2020.0,6.0,18.0,1.0,0.0,0.0,0.0,0.0
600.0,1200.0,900.0,2020.0,6.0,23.0,1.0,0.0,0.0,0.0,0.0
600.0,1200.0,900.0,2020.0,6.0,25.0,1.0,0.0,0.0,0.0,0.0
600.0,1200.0,900.0,2020.0,6.0,26.0,1.0,0.0,0.0,0.0,0.0
600.0,1200.0,900.0,2020.0,6.0,29.0,1.0,0.0,0.0,0.0,0.0
600.0,1200.0,900.0,2020.0,6.0,30.0,1.0,0.0,0.0,0.0,0.0
900.0,1200.0,1050.0,2020.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0
900.0,1200.0,1050.0,2020.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0
900.0,1200.0,1050.0,2020.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0
900.0,1200.0,1050.0,2020.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0
900.0,1200.0,1050.0,2020.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0
900.0,1200.0,1050.0,2020.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0
900.0,1200.0,1050.0,2020.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0
900.0,1200.0,1050.0,2020.0,7.0,9.0,1.0,0.0,0.0,0.0,0.0
900.0,1200.0,1050.0,2020.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0
900.0,1200.0,1050.0,2020.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0
900.0,1200.0,1050.0,2020.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2020.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2020.0,7.0,15.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2020.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2020.0,7.0,17.0,1.0,0.0,0.0,0.0,0.0
600.0,1000.0,800.0,2020.0,7.0,18.0,1.0,0.0,0.0,0.0,0.0
600.0,1100.0,950.0,2020.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0
600.0,1100.0,950.0,2020.0,7.0,22.0,1.0,0.0,0.0,0.0,0.0
600.0,1100.0,950.0,2020.0,7.0,23.0,1.0,0.0,0.0,0.0,0.0
600.0,1100.0,950.0,2020.0,7.0,24.0,1.0,0.0,0.0,0.0,0.0
