Market,Date,Variety,Grade,Arrivals,Unit,Min,Max,Modal,District
MYSURU,13/12/2021,OTHER,AVERAGE,16,Quintal,3821,6100,4894,Mysuru
MYSURU,14/12/2021,OTHER,AVERAGE,4,Quintal,5915,6609,6213,Mysuru
MYSURU,15/12/2021,OTHER,AVERAGE,21,Quintal,4315,5509,4854,Mysuru
MYSURU,16/12/2021,OTHER,AVERAGE,15,Quintal,4426,7832,5573,Mysuru
MYSURU,17/12/2021,OTHER,AVERAGE,7,Quintal,3851,4251,4041,Mysuru
MYSURU,18/12/2021,OTHER,AVERAGE,51,Quintal,4301,5058,4595,Mysuru
MYSURU,20/12/2021,OTHER,AVERAGE,12,Quintal,3106,5730,4357,Mysuru
MYSURU,22/12/2021,OTHER,AVERAGE,33,Quintal,4807,5500,5102,Mysuru
MYSURU,23/12/2021,OTHER,AVERAGE,9,Quintal,2832,4051,3442,Mysuru
MYSURU,24/12/2021,OTHER,AVERAGE,7,Quintal,2921,4807,3951,Mysuru
MYSURU,27/12/2021,OTHER,AVERAGE,13,Quintal,3221,3651,3394,Mysuru
MYSURU,28/12/2021,OTHER,AVERAGE,2,Quintal,2638,2638,2638,Mysuru
MYSURU,30/12/2021,OTHER,AVERAGE,2,Quintal,4251,4251,4251,Mysuru
MYSURU,31/12/2021,OTHER,AVERAGE,9,Quintal,5025,5052,5039,Mysuru
MYSURU,03/01/2022,OTHER,AVERAGE,2,Quintal,3400,5509,4906,Mysuru
MYSURU,05/01/2022,OTHER,AVERAGE,3,Quintal,5203,5272,5241,Mysuru
MYSURU,06/01/2022,OTHER,AVERAGE,4,Quintal,4851,5751,5308,Mysuru
MYSURU,07/01/2022,OTHER,AVERAGE,10,Quintal,5021,5304,5161,Mysuru
MYSURU,10/01/2022,OTHER,AVERAGE,10,Quintal,3906,4106,4006,Mysuru
MYSURU,11/01/2022,OTHER,AVERAGE,3,Quintal,5351,6570,5879,Mysuru
MYSURU,12/01/2022,OTHER,AVERAGE,11,Quintal,3189,6100,4991,Mysuru
MYSURU,29/01/2022,OTHER,AVERAGE,1,Quintal,4809,6708,5759,Mysuru
MYSURU,31/01/2022,OTHER,AVERAGE,5,Quintal,7806,8001,7904,Mysuru
MYSURU,07/02/2022,OTHER,AVERAGE,8,Quintal,3400,4212,3837,Mysuru
MYSURU,28/02/2022,OTHER,AVERAGE,1,Quintal,6159,6159,6159,Mysuru
MYSURU,18/03/2022,OTHER,AVERAGE,2,Quintal,6400,6400,6400,Mysuru
MYSURU,23/03/2022,OTHER,AVERAGE,3,Quintal,5808,6301,6032,Mysuru
MYSURU,08/04/2022,OTHER,AVERAGE,2,Quintal,6240,6240,6240,Mysuru
MYSURU,13/04/2022,OTHER,AVERAGE,2,Quintal,5049,5049,5049,Mysuru
MYSURU,21/04/2022,OTHER,AVERAGE,2,Quintal,3933,3933,3933,Mysuru
MYSURU,25/04/2022,OTHER,AVERAGE,2,Quintal,4021,4021,4021,Mysuru
MYSURU,09/05/2022,OTHER,AVERAGE,4,Quintal,5625,5825,5739,Mysuru
MYSURU,12/05/2022,OTHER,AVERAGE,5,Quintal,6349,6722,6525,Mysuru
MYSURU,17/05/2022,OTHER,AVERAGE,2,Quintal,5253,5253,5253,Mysuru
MYSURU,31/05/2022,OTHER,AVERAGE,2,Quintal,6512,6512,6512,Mysuru
MYSURU,01/06/2022,OTHER,AVERAGE,2,Quintal,4269,4269,4269,Mysuru
MYSURU,02/06/2022,OTHER,AVERAGE,2,Quintal,4501,4501,4501,Mysuru
MYSURU,03/06/2022,OTHER,AVERAGE,4,Quintal,3910,4069,3990,Mysuru
MYSURU,09/06/2022,OTHER,AVERAGE,2,Quintal,4351,4351,4351,Mysuru
MYSURU,11/06/2022,OTHER,AVERAGE,1,Quintal,3751,3751,3751,Mysuru
MYSURU,14/06/2022,OTHER,AVERAGE,2,Quintal,4510,4510,4510,Mysuru
MYSURU,15/06/2022,OTHER,AVERAGE,4,Quintal,4207,4207,4207,Mysuru
MYSURU,16/06/2022,OTHER,AVERAGE,7,Quintal,4270,4414,4342,Mysuru
MYSURU,17/06/2022,OTHER,AVERAGE,3,Quintal,3249,4649,3886,Mysuru
MYSURU,18/06/2022,OTHER,AVERAGE,2,Quintal,3869,4326,4098,Mysuru
